Order_ID,Month,City,Area,Restaurant,Food_Category,Item_Name,Quantity,Unit_Price,Discount,Delivery_Fee,Subtotal,Total_Amount,Cost,Profit,Meal_Time,Order_Status,Payment_Method,Rating
ORD-1161,Feb,Lahore,Model Town,Butt Karahi,Biryani,Prawn Biryani,5,336,0.1,49,1680,1561,924,637,Breakfast,Delivered,Credit Card,3.0
ORD-1162,Feb,Lahore,Garden Town,Cuckoo's Den,Dessert,Kheer,1,176,0.2,0,176,141,97,44,Breakfast,Cancelled,Credit Card,
ORD-1163,Feb,Lahore,Clifton,Yum! Lahore,Desi,Aloo Gosht,4,343,0.0,99,1372,1471,755,716,Breakfast,Delivered,EasyPaisa,4.0
ORD-1164,Feb,Lahore,Model Town,Pak Tea House,Biryani,Beef Biryani,4,406,0.2,99,1624,1398,893,505,Late Night,Cancelled,EasyPaisa,
ORD-1165,Feb,Lahore,Bahria Town,Haveli Restaurant,Karahi,White Karahi,4,865,0.1,79,3460,3193,1903,1290,Breakfast,Delivered,Debit Card,4.5
ORD-1166,Feb,Lahore,Bahria Town,McDonald's Gulberg,Burger,Crispy Burger,2,442,0.0,0,884,884,486,398,Breakfast,Delivered,Cash on Delivery,4.0
ORD-1167,Feb,Lahore,Garden Town,Cafe Aylanto,Biryani,Mutton Biryani,3,348,0.0,49,1044,1093,574,519,Dinner,Delivered,Credit Card,3.5
ORD-1168,Feb,Lahore,DHA,Waris Nihari,Nihari,Mutton Nihari,3,453,0.0,79,1359,1438,747,691,Breakfast,Cancelled,Credit Card,
ORD-1169,Feb,Lahore,Bahria Town,Charcoal Grill,Biryani,Prawn Biryani,5,375,0.0,49,1875,1924,1031,893,Lunch,Delivered,EasyPaisa,4.5
ORD-1170,Feb,Lahore,Bahria Town,Pak Tea House,Dessert,Zarda,4,199,0.0,49,796,845,438,407,Lunch,Cancelled,Cash on Delivery,
ORD-1171,Feb,Lahore,Model Town,Charcoal Grill,Nihari,Beef Nihari,1,449,0.1,0,449,404,247,157,Late Night,Delivered,Cash on Delivery,3.5
ORD-1172,Feb,Lahore,Johar Town,Hussain Chowk Paye,Shawarma,Chicken Shawarma,2,241,0.1,79,482,513,265,248,Lunch,Cancelled,Debit Card,
ORD-1173,Feb,Lahore,Iqbal Town,Salt'n Pepper,Biryani,Beef Biryani,3,358,0.0,79,1074,1153,591,562,Dinner,Delivered,Debit Card,4.0
ORD-1174,Feb,Lahore,Wapda Town,Haveli Restaurant,Burger,Zinger Burger,1,548,0.0,99,548,647,301,346,Dinner,Cancelled,JazzCash,
ORD-1175,Feb,Lahore,Gulberg,Waris Nihari,Dessert,Zarda,2,215,0.1,79,430,466,237,229,Dinner,Cancelled,JazzCash,
ORD-1176,Feb,Lahore,Model Town,Yum! Lahore,Broast,3 Pcs Broast,5,549,0.0,49,2745,2794,1510,1284,Late Night,Delivered,Debit Card,3.0
ORD-1177,Feb,Lahore,Clifton,Yum! Lahore,Karahi,Chicken Karahi,4,814,0.2,0,3256,2605,1791,814,Breakfast,Delivered,EasyPaisa,3.0
ORD-1178,Feb,Lahore,Model Town,Cuckoo's Den,Broast,Broast Deal,2,548,0.0,79,1096,1175,603,572,Lunch,Cancelled,Credit Card,
ORD-1179,Feb,Lahore,Gulberg,Cuckoo's Den,Nihari,Mutton Nihari,4,406,0.15,49,1624,1429,893,536,Dinner,Delivered,EasyPaisa,4.0
ORD-1180,Feb,Lahore,Iqbal Town,Hussain Chowk Paye,Nihari,Nalli Nihari,4,427,0.1,0,1708,1537,939,598,Lunch,Delivered,Cash on Delivery,5.0
ORD-1181,Feb,Lahore,Model Town,Spice Bazaar,Pizza,Fajita Pizza,2,726,0.2,49,1452,1211,799,412,Breakfast,Delivered,Debit Card,4.0
ORD-1182,Feb,Lahore,Model Town,Bundu Khan Lahore,Nihari,Beef Nihari,2,511,0.0,99,1022,1121,562,559,Dinner,Delivered,Debit Card,4.0
ORD-1183,Feb,Lahore,Gulberg,McDonald's Gulberg,Broast,Full Broast,1,549,0.2,0,549,439,302,137,Lunch,Delivered,JazzCash,4.0
ORD-1184,Feb,Lahore,Bahria Town,Andaaz,Dessert,Ras Malai,1,186,0.15,79,186,237,102,135,Breakfast,Cancelled,EasyPaisa,
ORD-1185,Feb,Lahore,Garden Town,McDonald's Gulberg,Pizza,BBQ Pizza,3,917,0.0,99,2751,2850,1513,1337,Dinner,Delivered,Cash on Delivery,5.0
ORD-1186,Feb,Lahore,Garden Town,Cuckoo's Den,Dessert,Zarda,5,253,0.15,0,1265,1075,696,379,Late Night,Delivered,JazzCash,4.0
ORD-1187,Feb,Lahore,Wapda Town,Salt'n Pepper,Broast,Broast Deal,1,529,0.2,0,529,423,291,132,Breakfast,Delivered,EasyPaisa,4.5
ORD-1188,Feb,Lahore,Wapda Town,Haveli Restaurant,Dessert,Zarda,2,184,0.2,79,368,373,202,171,Breakfast,Delivered,Debit Card,4.5
ORD-1189,Feb,Lahore,Model Town,Pak Tea House,Biryani,Prawn Biryani,1,444,0.0,79,444,523,244,279,Late Night,Delivered,EasyPaisa,4.0
ORD-1190,Feb,Lahore,Clifton,Yum! Lahore,Shawarma,Beef Shawarma,3,280,0.0,79,840,919,462,457,Late Night,Delivered,EasyPaisa,4.5
ORD-1191,Feb,Lahore,Clifton,Haveli Restaurant,Biryani,Prawn Biryani,2,389,0.0,0,778,778,428,350,Lunch,Cancelled,Debit Card,
ORD-1192,Feb,Lahore,Johar Town,McDonald's Gulberg,Shawarma,Chicken Shawarma,1,284,0.1,79,284,335,156,179,Late Night,Delivered,Cash on Delivery,4.5
ORD-1193,Feb,Lahore,DHA,McDonald's Gulberg,Biryani,Mutton Biryani,5,448,0.2,79,2240,1871,1232,639,Dinner,Cancelled,JazzCash,
ORD-1194,Feb,Lahore,Model Town,Cafe Aylanto,BBQ,Boti Kabab,2,1271,0.0,0,2542,2542,1398,1144,Late Night,Delivered,JazzCash,4.5
ORD-1195,Feb,Lahore,Wapda Town,Haveli Restaurant,Biryani,Chicken Biryani,1,298,0.1,49,298,317,164,153,Breakfast,Delivered,Credit Card,4.0
ORD-1196,Feb,Lahore,Garden Town,Cuckoo's Den,Pizza,Pepperoni Pizza,5,918,0.15,49,4590,3950,2524,1426,Late Night,Delivered,Debit Card,3.5
ORD-1197,Feb,Lahore,Iqbal Town,Bundu Khan Lahore,Broast,3 Pcs Broast,4,513,0.1,99,2052,1946,1129,817,Lunch,Cancelled,Debit Card,
ORD-1198,Feb,Lahore,Gulberg,Waris Nihari,Shawarma,Chicken Shawarma,2,238,0.15,49,476,454,262,192,Lunch,Delivered,Debit Card,4.0
ORD-1199,Feb,Lahore,Bahria Town,Bundu Khan Lahore,Desi,Aloo Gosht,4,319,0.0,99,1276,1375,702,673,Breakfast,Delivered,Cash on Delivery,4.0
ORD-1200,Feb,Lahore,Wapda Town,Salt'n Pepper,Nihari,Special Nihari,4,444,0.15,79,1776,1589,977,612,Late Night,Cancelled,EasyPaisa,
ORD-1201,Feb,Lahore,Wapda Town,Haveli Restaurant,Burger,Crispy Burger,4,423,0.0,99,1692,1791,931,860,Lunch,Cancelled,Debit Card,
ORD-1202,Feb,Lahore,DHA,Waris Nihari,Desi,Aloo Gosht,4,350,0.0,79,1400,1479,770,709,Lunch,Delivered,Debit Card,4.5
ORD-1203,Feb,Lahore,Wapda Town,McDonald's Gulberg,Burger,Zinger Burger,3,533,0.0,79,1599,1678,879,799,Lunch,Delivered,JazzCash,3.5
ORD-1204,Feb,Lahore,Gulberg,Pak Tea House,BBQ,Boti Kabab,4,1500,0.0,0,6000,6000,3300,2700,Dinner,Delivered,Debit Card,3.0
ORD-1205,Feb,Lahore,Iqbal Town,Andaaz,Shawarma,Spicy Shawarma,1,357,0.2,99,357,385,196,189,Lunch,Delivered,Cash on Delivery,4.5
ORD-1206,Feb,Lahore,Garden Town,Spice Bazaar,Shawarma,Mayo Shawarma,1,252,0.0,49,252,301,139,162,Breakfast,Delivered,Cash on Delivery,4.5
ORD-1207,Feb,Lahore,Bahria Town,Pak Tea House,BBQ,Mix BBQ Platter,3,1201,0.1,99,3603,3342,1982,1360,Late Night,Delivered,JazzCash,4.5
ORD-1208,Feb,Lahore,Cantt,Cafe Aylanto,Nihari,Special Nihari,5,483,0.0,99,2415,2514,1328,1186,Lunch,Cancelled,Cash on Delivery,
ORD-1209,Feb,Lahore,Gulberg,Yum! Lahore,Pizza,Chicken Tikka Pizza,2,769,0.0,99,1538,1637,846,791,Breakfast,Cancelled,JazzCash,
ORD-1210,Feb,Lahore,Wapda Town,Waris Nihari,Burger,Zinger Burger,2,469,0.0,49,938,987,516,471,Lunch,Delivered,Credit Card,3.5
ORD-1211,Feb,Lahore,Cantt,Charcoal Grill,Desi,Daal Makhni,5,373,0.0,79,1865,1944,1026,918,Breakfast,Delivered,Credit Card,4.5
ORD-1212,Feb,Lahore,Wapda Town,Bundu Khan Lahore,Broast,3 Pcs Broast,4,617,0.0,79,2468,2547,1357,1190,Late Night,Delivered,Debit Card,5.0
ORD-1213,Feb,Lahore,Bahria Town,Salt'n Pepper,Biryani,Prawn Biryani,2,368,0.1,49,736,711,405,306,Lunch,Cancelled,Credit Card,
ORD-1214,Feb,Lahore,Model Town,Spice Bazaar,Karahi,Beef Karahi,1,877,0.2,0,877,702,482,220,Dinner,Delivered,Debit Card,4.0
ORD-1215,Feb,Lahore,Iqbal Town,Cuckoo's Den,Biryani,Beef Biryani,4,421,0.1,0,1684,1516,926,590,Lunch,Cancelled,Cash on Delivery,
ORD-1216,Feb,Lahore,Cantt,Butt Karahi,Pizza,BBQ Pizza,4,939,0.2,49,3756,3054,2066,988,Dinner,Delivered,Debit Card,3.5
ORD-1217,Feb,Lahore,Gulberg,Yum! Lahore,Broast,3 Pcs Broast,1,530,0.2,49,530,473,292,181,Late Night,Cancelled,EasyPaisa,
ORD-1218,Feb,Lahore,Model Town,Haveli Restaurant,Shawarma,Beef Shawarma,3,281,0.1,99,843,858,464,394,Late Night,Delivered,Debit Card,4.5
ORD-1219,Feb,Lahore,Wapda Town,Lahori Chargha,Shawarma,Spicy Shawarma,3,269,0.1,79,807,805,444,361,Lunch,Delivered,Cash on Delivery,5.0
ORD-1220,Feb,Lahore,Gulberg,McDonald's Gulberg,Nihari,Beef Nihari,4,356,0.0,79,1424,1503,783,720,Dinner,Delivered,JazzCash,4.5
ORD-1221,Feb,Lahore,Clifton,Cuckoo's Den,Shawarma,Mayo Shawarma,5,243,0.15,0,1215,1033,668,365,Dinner,Cancelled,Credit Card,
ORD-1222,Feb,Lahore,Cantt,Bundu Khan Lahore,Broast,Full Broast,4,624,0.2,79,2496,2076,1373,703,Dinner,Cancelled,Credit Card,
ORD-1223,Feb,Lahore,Cantt,Charcoal Grill,BBQ,Mix BBQ Platter,3,1163,0.0,0,3489,3489,1919,1570,Lunch,Delivered,Cash on Delivery,4.0
ORD-1224,Feb,Lahore,Gulberg,Butt Karahi,Dessert,Zarda,4,189,0.1,99,756,779,416,363,Lunch,Delivered,Credit Card,4.5
ORD-1225,Feb,Lahore,DHA,Spice Bazaar,Dessert,Ras Malai,5,212,0.0,0,1060,1060,583,477,Breakfast,Delivered,Cash on Delivery,3.5
ORD-1226,Feb,Lahore,Johar Town,Pak Tea House,Desi,Daal Makhni,1,419,0.0,49,419,468,230,238,Breakfast,Delivered,JazzCash,5.0
ORD-1227,Feb,Lahore,Cantt,Andaaz,Shawarma,Mayo Shawarma,5,299,0.15,79,1495,1350,822,528,Late Night,Cancelled,JazzCash,
ORD-1228,Feb,Lahore,Bahria Town,Salt'n Pepper,Karahi,Beef Karahi,2,1059,0.15,0,2118,1800,1165,635,Late Night,Delivered,Debit Card,4.0
ORD-1229,Feb,Lahore,Cantt,Lahori Chargha,BBQ,Mix BBQ Platter,3,1182,0.0,0,3546,3546,1950,1596,Breakfast,Delivered,Cash on Delivery,4.5
ORD-1230,Feb,Lahore,DHA,Spice Bazaar,Biryani,Beef Biryani,5,371,0.0,99,1855,1954,1020,934,Breakfast,Delivered,Credit Card,3.0
ORD-1231,Feb,Lahore,Iqbal Town,Spice Bazaar,Dessert,Ras Malai,2,192,0.15,0,384,326,211,115,Lunch,Delivered,Cash on Delivery,5.0
ORD-1232,Feb,Lahore,Bahria Town,Lahori Chargha,Desi,Saag Gosht,2,418,0.0,0,836,836,460,376,Breakfast,Delivered,Credit Card,4.5
ORD-1233,Feb,Lahore,Bahria Town,Yum! Lahore,BBQ,Boti Kabab,4,1414,0.0,0,5656,5656,3111,2545,Lunch,Delivered,Debit Card,3.5
ORD-1234,Feb,Lahore,Garden Town,Salt'n Pepper,Shawarma,Beef Shawarma,3,348,0.2,49,1044,884,574,310,Breakfast,Delivered,Debit Card,5.0
ORD-1235,Feb,Lahore,Garden Town,Salt'n Pepper,Broast,Half Broast,4,538,0.1,0,2152,1937,1184,753,Lunch,Delivered,Debit Card,4.5
ORD-1236,Feb,Lahore,Gulberg,Charcoal Grill,Pizza,Pepperoni Pizza,1,740,0.0,0,740,740,407,333,Dinner,Delivered,Debit Card,4.5
ORD-1237,Feb,Lahore,Garden Town,Spice Bazaar,BBQ,Mix BBQ Platter,5,1139,0.0,79,5695,5774,3132,2642,Breakfast,Delivered,Credit Card,5.0
ORD-1238,Feb,Lahore,Gulberg,Cafe Aylanto,Karahi,Chicken Karahi,1,1142,0.0,49,1142,1191,628,563,Breakfast,Delivered,JazzCash,4.0
ORD-1239,Feb,Lahore,Wapda Town,Salt'n Pepper,Desi,Daal Makhni,5,318,0.0,49,1590,1639,875,764,Late Night,Delivered,Credit Card,4.5
ORD-1240,Feb,Lahore,DHA,Charcoal Grill,Biryani,Mutton Biryani,3,320,0.15,99,960,915,528,387,Late Night,Cancelled,Cash on Delivery,
ORD-1241,Feb,Lahore,Clifton,Lahori Chargha,Karahi,Chicken Karahi,4,788,0.0,49,3152,3201,1734,1467,Late Night,Cancelled,Credit Card,
ORD-1242,Feb,Lahore,Iqbal Town,Cafe Aylanto,Dessert,Zarda,3,184,0.2,49,552,491,304,187,Lunch,Delivered,JazzCash,4.0
ORD-1243,Feb,Lahore,Johar Town,Cafe Aylanto,Burger,Zinger Burger,2,559,0.0,0,1118,1118,615,503,Late Night,Delivered,Debit Card,4.0
ORD-1244,Feb,Lahore,DHA,Spice Bazaar,BBQ,Mix BBQ Platter,2,1362,0.0,79,2724,2803,1498,1305,Breakfast,Delivered,Cash on Delivery,5.0
ORD-1245,Feb,Lahore,Garden Town,Lahori Chargha,Shawarma,Beef Shawarma,3,326,0.15,0,978,831,538,293,Late Night,Cancelled,EasyPaisa,
ORD-1246,Feb,Lahore,Bahria Town,Pak Tea House,Nihari,Mutton Nihari,1,344,0.1,49,344,359,189,170,Lunch,Delivered,Credit Card,4.5
ORD-1247,Feb,Lahore,Clifton,Spice Bazaar,Burger,Double Patty Burger,1,402,0.15,79,402,421,221,200,Breakfast,Delivered,JazzCash,4.0
ORD-1248,Feb,Lahore,DHA,Yum! Lahore,Shawarma,Chicken Shawarma,2,317,0.0,49,634,683,349,334,Breakfast,Delivered,Cash on Delivery,4.5
ORD-1249,Feb,Lahore,Cantt,Charcoal Grill,Shawarma,Beef Shawarma,1,275,0.2,0,275,220,151,69,Late Night,Delivered,EasyPaisa,4.0
ORD-1250,Feb,Lahore,Garden Town,Haveli Restaurant,Nihari,Nalli Nihari,2,519,0.15,0,1038,882,571,311,Late Night,Delivered,EasyPaisa,4.5
ORD-1251,Feb,Lahore,Johar Town,Cafe Aylanto,BBQ,Seekh Kabab,3,1290,0.2,49,3870,3145,2128,1017,Dinner,Delivered,EasyPaisa,5.0
ORD-1252,Feb,Lahore,Iqbal Town,Pak Tea House,Dessert,Gulab Jamun,1,251,0.15,0,251,213,138,75,Lunch,Delivered,Cash on Delivery,3.5
ORD-1253,Feb,Lahore,Garden Town,Waris Nihari,Shawarma,Chicken Shawarma,4,251,0.0,0,1004,1004,552,452,Late Night,Delivered,EasyPaisa,3.0
ORD-1254,Feb,Lahore,Clifton,Salt'n Pepper,Biryani,Prawn Biryani,4,303,0.0,79,1212,1291,667,624,Dinner,Delivered,Credit Card,4.0
ORD-1255,Feb,Lahore,Model Town,McDonald's Gulberg,Biryani,Beef Biryani,4,344,0.0,79,1376,1455,757,698,Breakfast,Delivered,Debit Card,4.5
ORD-1256,Feb,Lahore,Iqbal Town,Bundu Khan Lahore,Burger,Double Patty Burger,5,575,0.15,79,2875,2523,1581,942,Breakfast,Cancelled,Debit Card,
ORD-1257,Feb,Lahore,Wapda Town,Cuckoo's Den,Biryani,Beef Biryani,2,395,0.15,79,790,750,435,315,Dinner,Delivered,JazzCash,4.0
ORD-1258,Feb,Lahore,Johar Town,Butt Karahi,Dessert,Kheer,5,174,0.0,99,870,969,479,490,Late Night,Delivered,EasyPaisa,4.0
ORD-1259,Feb,Lahore,Garden Town,Waris Nihari,BBQ,Chicken Tikka,3,1069,0.0,99,3207,3306,1764,1542,Lunch,Delivered,Cash on Delivery,4.0
ORD-1260,Feb,Lahore,Johar Town,Pak Tea House,Biryani,Mutton Biryani,1,346,0.15,79,346,373,190,183,Breakfast,Delivered,Cash on Delivery,4.0
ORD-1261,Feb,Lahore,Bahria Town,Salt'n Pepper,Nihari,Nalli Nihari,2,449,0.15,79,898,842,494,348,Lunch,Delivered,Credit Card,3.5
ORD-1262,Feb,Lahore,Garden Town,Pak Tea House,Biryani,Beef Biryani,5,302,0.0,99,1510,1609,831,778,Lunch,Delivered,JazzCash,4.5
ORD-1263,Feb,Lahore,Bahria Town,Haveli Restaurant,Karahi,Beef Karahi,2,780,0.2,99,1560,1347,858,489,Breakfast,Cancelled,Cash on Delivery,
ORD-1264,Feb,Lahore,Johar Town,Bundu Khan Lahore,BBQ,Mix BBQ Platter,4,1249,0.0,99,4996,5095,2748,2347,Late Night,Delivered,JazzCash,3.0
ORD-1265,Feb,Lahore,Cantt,Lahori Chargha,Karahi,Chicken Karahi,2,1076,0.0,79,2152,2231,1184,1047,Dinner,Delivered,EasyPaisa,4.0
ORD-1266,Feb,Lahore,Model Town,Lahori Chargha,Broast,Full Broast,5,755,0.0,0,3775,3775,2076,1699,Lunch,Delivered,EasyPaisa,5.0
ORD-1267,Feb,Lahore,Johar Town,Cafe Aylanto,Biryani,Mutton Biryani,1,317,0.0,79,317,396,174,222,Breakfast,Delivered,Credit Card,4.5
ORD-1268,Feb,Lahore,Wapda Town,Lahori Chargha,Burger,Zinger Burger,3,544,0.1,0,1632,1469,898,571,Lunch,Delivered,JazzCash,4.0
ORD-1269,Feb,Lahore,Cantt,Butt Karahi,Broast,3 Pcs Broast,3,536,0.0,0,1608,1608,884,724,Dinner,Delivered,Debit Card,4.0
ORD-1270,Feb,Lahore,Bahria Town,Waris Nihari,Broast,Full Broast,1,771,0.2,79,771,696,424,272,Dinner,Delivered,EasyPaisa,4.0
ORD-1271,Feb,Lahore,Garden Town,Pak Tea House,Karahi,Mutton Karahi,4,953,0.15,79,3812,3319,2097,1222,Dinner,Delivered,Debit Card,3.0
ORD-1272,Feb,Lahore,Garden Town,Lahori Chargha,Karahi,Beef Karahi,5,813,0.0,0,4065,4065,2236,1829,Breakfast,Delivered,EasyPaisa,3.0
ORD-1273,Feb,Lahore,Clifton,Cuckoo's Den,Burger,Double Patty Burger,3,489,0.1,0,1467,1320,807,513,Lunch,Delivered,Cash on Delivery,4.5
ORD-1274,Feb,Lahore,Bahria Town,Spice Bazaar,Biryani,Mutton Biryani,2,319,0.0,79,638,717,351,366,Breakfast,Cancelled,Cash on Delivery,
ORD-1275,Feb,Lahore,Model Town,Salt'n Pepper,BBQ,Chicken Tikka,2,1319,0.0,99,2638,2737,1451,1286,Lunch,Delivered,JazzCash,4.0
ORD-1276,Feb,Lahore,Clifton,Charcoal Grill,Nihari,Mutton Nihari,3,473,0.15,49,1419,1255,780,475,Breakfast,Delivered,Credit Card,4.5
ORD-1277,Feb,Lahore,Model Town,Cuckoo's Den,Desi,Saag Gosht,5,327,0.2,0,1635,1308,899,409,Late Night,Delivered,Cash on Delivery,4.0
ORD-1278,Feb,Lahore,Gulberg,Charcoal Grill,Broast,3 Pcs Broast,1,658,0.0,49,658,707,362,345,Late Night,Delivered,JazzCash,3.0
ORD-1279,Feb,Lahore,Wapda Town,Salt'n Pepper,Dessert,Gulab Jamun,2,249,0.0,99,498,597,274,323,Lunch,Delivered,Cash on Delivery,3.0
ORD-1280,Feb,Lahore,Model Town,Cafe Aylanto,Desi,Aloo Gosht,2,432,0.0,79,864,943,475,468,Breakfast,Delivered,Debit Card,5.0
ORD-1281,Feb,Lahore,Iqbal Town,Charcoal Grill,Desi,Aloo Gosht,4,442,0.1,49,1768,1640,972,668,Breakfast,Delivered,Credit Card,4.5
ORD-1282,Feb,Lahore,Model Town,McDonald's Gulberg,BBQ,Chicken Tikka,2,1392,0.15,0,2784,2366,1531,835,Lunch,Delivered,Debit Card,4.5
ORD-1283,Feb,Lahore,Clifton,McDonald's Gulberg,Dessert,Zarda,2,201,0.0,0,402,402,221,181,Dinner,Delivered,JazzCash,3.5
ORD-1284,Feb,Lahore,Garden Town,Hussain Chowk Paye,Burger,Smash Burger,3,497,0.0,99,1491,1590,820,770,Dinner,Delivered,JazzCash,4.0
ORD-1285,Feb,Lahore,Wapda Town,Spice Bazaar,Karahi,Chicken Karahi,3,1059,0.15,49,3177,2749,1747,1002,Breakfast,Cancelled,Credit Card,
ORD-1286,Feb,Lahore,Cantt,McDonald's Gulberg,BBQ,Seekh Kabab,3,1201,0.0,0,3603,3603,1982,1621,Late Night,Cancelled,Cash on Delivery,
ORD-1287,Feb,Lahore,Gulberg,Pak Tea House,Biryani,Chicken Biryani,4,405,0.0,49,1620,1669,891,778,Breakfast,Cancelled,JazzCash,
ORD-1288,Feb,Lahore,Clifton,Yum! Lahore,Desi,Saag Gosht,5,429,0.0,0,2145,2145,1180,965,Late Night,Delivered,Debit Card,4.0
ORD-1289,Feb,Lahore,Iqbal Town,Haveli Restaurant,Nihari,Mutton Nihari,2,387,0.0,49,774,823,426,397,Breakfast,Delivered,Cash on Delivery,3.5
ORD-1290,Feb,Lahore,Johar Town,Cafe Aylanto,Broast,Full Broast,2,627,0.2,49,1254,1052,690,362,Breakfast,Delivered,Credit Card,3.0
ORD-1291,Feb,Lahore,Wapda Town,Andaaz,Pizza,Pepperoni Pizza,5,939,0.0,79,4695,4774,2582,2192,Dinner,Delivered,Debit Card,3.0
ORD-1292,Feb,Lahore,Johar Town,Spice Bazaar,Burger,Crispy Burger,1,509,0.0,79,509,588,280,308,Late Night,Delivered,Cash on Delivery,4.0
ORD-1293,Feb,Lahore,Cantt,Andaaz,BBQ,Mix BBQ Platter,3,1460,0.2,79,4380,3583,2409,1174,Dinner,Delivered,EasyPaisa,4.0
ORD-1294,Feb,Lahore,Bahria Town,Cafe Aylanto,Burger,Smash Burger,2,533,0.2,99,1066,952,586,366,Breakfast,Delivered,Credit Card,4.5
ORD-1295,Feb,Lahore,Garden Town,Waris Nihari,Nihari,Mutton Nihari,5,372,0.1,79,1860,1753,1023,730,Dinner,Delivered,JazzCash,3.0
ORD-1296,Feb,Lahore,Bahria Town,Hussain Chowk Paye,Broast,Broast Deal,3,585,0.0,49,1755,1804,965,839,Late Night,Delivered,Credit Card,3.0
ORD-1297,Feb,Lahore,DHA,Cafe Aylanto,Nihari,Beef Nihari,1,359,0.2,0,359,287,197,90,Breakfast,Cancelled,Credit Card,
ORD-1298,Feb,Lahore,Clifton,Cuckoo's Den,Biryani,Mutton Biryani,5,334,0.0,0,1670,1670,919,751,Breakfast,Delivered,Cash on Delivery,5.0
ORD-1299,Feb,Lahore,Gulberg,Hussain Chowk Paye,Nihari,Beef Nihari,3,416,0.0,99,1248,1347,686,661,Breakfast,Delivered,Cash on Delivery,4.0
ORD-1300,Feb,Lahore,DHA,Spice Bazaar,Pizza,BBQ Pizza,1,940,0.0,0,940,940,517,423,Late Night,Cancelled,Credit Card,
ORD-1301,Feb,Lahore,Cantt,Lahori Chargha,Dessert,Gulab Jamun,5,190,0.1,99,950,954,522,432,Dinner,Delivered,Debit Card,4.0
ORD-1302,Feb,Lahore,Johar Town,Salt'n Pepper,Biryani,Chicken Biryani,4,453,0.15,49,1812,1589,997,592,Breakfast,Delivered,EasyPaisa,5.0
ORD-1303,Feb,Lahore,Model Town,Butt Karahi,Shawarma,Chicken Shawarma,2,305,0.1,99,610,648,336,312,Breakfast,Delivered,EasyPaisa,4.0
ORD-1304,Feb,Lahore,Iqbal Town,Haveli Restaurant,Broast,3 Pcs Broast,3,639,0.1,0,1917,1725,1054,671,Dinner,Cancelled,Debit Card,
ORD-1305,Feb,Lahore,DHA,Charcoal Grill,Burger,Smash Burger,4,555,0.0,79,2220,2299,1221,1078,Dinner,Cancelled,Cash on Delivery,
ORD-1306,Feb,Lahore,Cantt,Hussain Chowk Paye,Pizza,BBQ Pizza,5,945,0.2,0,4725,3780,2599,1181,Lunch,Delivered,EasyPaisa,4.0
ORD-1307,Feb,Lahore,Wapda Town,Yum! Lahore,Shawarma,Spicy Shawarma,5,311,0.15,49,1555,1371,855,516,Breakfast,Delivered,Debit Card,4.0
ORD-1308,Feb,Lahore,Cantt,Butt Karahi,Desi,Aloo Gosht,2,302,0.0,49,604,653,332,321,Dinner,Delivered,Credit Card,4.0
ORD-1309,Feb,Lahore,Wapda Town,Charcoal Grill,Burger,Crispy Burger,5,459,0.1,49,2295,2114,1262,852,Late Night,Delivered,Credit Card,4.5
ORD-1310,Feb,Lahore,DHA,Charcoal Grill,Dessert,Zarda,3,173,0.1,99,519,566,285,281,Lunch,Delivered,JazzCash,4.5
ORD-1311,Feb,Lahore,Wapda Town,Waris Nihari,Karahi,Chicken Karahi,5,1108,0.0,79,5540,5619,3047,2572,Breakfast,Cancelled,JazzCash,
ORD-1312,Feb,Lahore,Cantt,Bundu Khan Lahore,Desi,Haleem,3,389,0.2,49,1167,983,642,341,Lunch,Cancelled,Cash on Delivery,
ORD-1313,Feb,Lahore,Johar Town,Bundu Khan Lahore,Desi,Aloo Gosht,4,351,0.2,79,1404,1202,772,430,Late Night,Delivered,EasyPaisa,3.0
ORD-1314,Feb,Lahore,Clifton,Cuckoo's Den,Shawarma,Chicken Shawarma,3,347,0.2,99,1041,932,573,359,Dinner,Delivered,JazzCash,4.0
ORD-1315,Feb,Lahore,Clifton,Bundu Khan Lahore,Broast,Broast Deal,1,763,0.0,79,763,842,420,422,Lunch,Delivered,Credit Card,4.0
ORD-1316,Feb,Lahore,Cantt,Andaaz,Pizza,Pepperoni Pizza,4,830,0.15,0,3320,2822,1826,996,Breakfast,Delivered,EasyPaisa,4.5
ORD-1317,Feb,Lahore,Wapda Town,Spice Bazaar,Karahi,Chicken Karahi,1,820,0.2,99,820,755,451,304,Dinner,Delivered,EasyPaisa,5.0
ORD-1318,Feb,Lahore,Bahria Town,Waris Nihari,Nihari,Beef Nihari,5,455,0.0,0,2275,2275,1251,1024,Dinner,Cancelled,Debit Card,
ORD-1319,Feb,Lahore,Cantt,Lahori Chargha,Dessert,Zarda,5,199,0.2,99,995,895,547,348,Lunch,Delivered,JazzCash,4.5
ORD-1320,Feb,Lahore,Cantt,Cafe Aylanto,Karahi,Beef Karahi,5,1022,0.0,79,5110,5189,2810,2379,Breakfast,Delivered,Credit Card,3.0
ORD-1321,Feb,Lahore,Wapda Town,McDonald's Gulberg,Pizza,BBQ Pizza,3,707,0.2,0,2121,1697,1167,530,Breakfast,Delivered,EasyPaisa,4.5
ORD-1322,Feb,Lahore,Iqbal Town,McDonald's Gulberg,Shawarma,Mayo Shawarma,1,292,0.0,79,292,371,161,210,Late Night,Cancelled,Debit Card,
